9.742261	123.844025	Maribojoc Church	"<b><font color=""#ff0000"">TOTALLY COLLAPSED</font></b><div><BR><span style=""font-size:10pt""><BR></span></div><div><span style=""font-size:10pt"">&nbsp;</span></div><div>Source:&nbsp;</div>"
10.293122	123.879677	Budget Builders	"<img src=""https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-prn2/1375811_10200554040989658_1241534286_n.jpg"" style=""width:243px""><div>Photo From&nbsp;<a href=""https://www.facebook.com/lorensgibb"" style=""font-size:10pt;color:rgb(59, 89, 152);font-weight:bold;line-height:18px;background-color:rgb(255, 255, 255)"" target=""_blank"">Gibby Lapinid</a></div><div><BR>&nbsp;</div><div>Totally Damage</div>"
9.608874	123.838577	Dauis Church	"<div><b><font color=""#ff0000"">Damaged Roof</font></b></div><div><BR>&nbsp;</div><div><img src=""https://pbs.twimg.com/media/BWlyZI7CMAEQ9J7.jpg"" style=""width:242px""></div><div><BR>&nbsp;</div><div>Source: <a href=""https://twitter.com/annaigpit/status/389968619095875585"" target=""_blank"">Anna Igpit</a></div><div><BR>&nbsp;</div>Dauis, Philippines<BR>"
10.313906	123.95874	Osmeña Bridge	Dakbayan sa Lapu-Lapu, Philippines<BR>DPWH 7 deploys team to inspect status of 2 Mandaue-Mactan bridges after strong #earthquake. #Cebu via @PIACentralViz<BR>Source @sunstarcebu
9.626476	123.484955	Ilihan, Boljoon	"<img src=""https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-prn2/1395363_10151915669960240_2114940054_n.jpg"" style=""width:243px""><div><BR>&nbsp;</div><div>Landslide</div>"
9.777239	123.960457	Earthquake Epicenter	"<span style=""font-family:arial;font-size:13px"">M7.1 - 2km NE of Catigbian, Philippines</span><p style=""font-family:arial;font-size:13px;margin-top:0px"">2013-10-15 00:12:32 UTC<BR>2013-10-15 08:12:32 at epicenter</p><p style=""font-family:arial;font-size:13px""><span title=""PAGER estimated impact alert level"">PAGER - Yellow</span>&nbsp;<span title=""ShakeMap maximum estimated intensity"">ShakeMap&nbsp;- VII</span><span title=""Did You Feel It? maximum reported intensity (131 reports)"">DYFI?&nbsp;- VIII</span></p><p style=""font-family:arial;font-size:13px;clear:left"">Depth: 20.0 km</p>"
10.349729	123.948692	Tonyo's	"<div dir=""ltr"">Shattered glasses and minor wall cracks</div>"
10.328599	123.909088	The Tinderbox	"<img src=""http://pbs.twimg.com/media/BWm-LytCQAAlXqk.jpg"" style=""width:259px""><div><BR>&nbsp;</div><div>Damages</div>"
9.658292	123.857117	Governors Mansion	Headquarters of Bohol #EarthquakePH
9.635784	124.014015	Brgy. Candasag, Loboc	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.634938	124.126968	Brgy. Gunido, Dimiao	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.690106	124.081993	Brgys. Cabacnitan, Bilar	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.739512	124.131775	Brgy. Bonifacio, Bilar	"<font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">Landslide Reports from Bohol Provincial Police Office (BPPO)</span></font>"
9.713626	123.874107	Liloan National Highway,	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.993196	124.100189	Brgy Buangan, Clarin	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
10.028358	124.129028	Brgy. Tontonan, Clarin	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO).</font>"
9.603797	124.07341	Brgy. Banban	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.60752	124.110146	Brgy. Polo	"<font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">Landslide Reports from Bohol Provincial Police Office (BPPO)</span></font>"
9.677584	123.914619	Brgy. Cancatac	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.857922	123.995132	Brgy. Dorol, Balilihan	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.876864	124.359741	Brgy. Sudlon, Alicia	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.894452	124.326782	Brgy. Del Monte, Alicia	"<font face=""arial"" size=""2"">Landslide Reports from Bohol Provincial Police Office (BPPO)</font>"
9.730038	123.861237	Cortes to Maribojoc	<div>Non-Passable Road according to Bohol Provincial Police Office (BPPO)</div><div><BR>&nbsp;</div>
9.797369	123.867416	Balilihan to Antequera Road	<div>Non-Passable Road according to Bohol Provincial Police Office (BPPO)</div><div><BR>&nbsp;</div>
9.604812	123.975906	Albur to Loay Road	<div>Non-Passable Road according to Bohol Provincial Police Office (BPPO)</div><div><BR>&nbsp;</div>
9.615052	124.023109	Bilar to Loboc Road	<div>Non-Passable Road according to Bohol Provincial Police Office (BPPO)</div><div><BR>&nbsp;</div>
9.696874	123.87085	Abatan Bridge	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">submerged in water&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.864687	123.872223	Calape Bridge	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">passable by light vehicles&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.684691	124.153748	Loay Bridge	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">passable by light vehicles&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.611751	123.943459	Alburquerque Bridge	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">passable by MC only&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.799061	123.797379	Loon Church	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">totally damaged&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.742261	123.843987	Maribojoc Church	"<span style=""font-size:10pt;color:rgb(55, 64, 78);line-height:18px;background-color:rgb(255, 255, 255)"">totally damaged&nbsp;</span><font color=""#37404e"" face=""lucida grande, tahoma, verdana, arial, sans-serif"" size=""2""><span style=""line-height:18px"">according to Bohol Provincial Police Office (BPPO)</span></font>"
9.848451	123.999939	Catigbian Church	"Minor damages. Have some cracks in walls.<div><img src=""https://z-n.ak.fbcdn.net/sphotos-d.ak/hphotos-ak-prn2/p480x480/1395858_713908968637419_1740413265_n.jpg"" style=""width:242px""><BR>&nbsp;<BR><div>Photo by: Emmanuel Inting (fb)</div></div>"
9.892422	123.87291	Calape Church	"<div dir=""ltr""><b>Minor Damage</b>. Falling debris from top portion of the church.<BR><BR>&nbsp;</div><BR><img src=""https://z-n.ak.fbcdn.net/sphotos-h.ak/hphotos-ak-ash4/1376633_10201434886492711_1574190088_n.jpg""><BR>Photo from: FB"
10.313442	123.894165	Gabriel Reyes Building, University of San Carlos - Downtown Campus	"<font face=""arial"" size=""2""><img src=""https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-ash3/1010158_521575417929491_1709237672_n.jpg"" style=""width:244px""><img src=""https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-ash4/1380533_521575371262829_201891371_n.jpg"" style=""width:244px""></font><div style=""font-family:arial;font-size:10pt""><BR>&nbsp;</div><div><font face=""arial"" size=""2"">Minor damages</font><BR><font face=""arial"" size=""2"">&nbsp;</font></div><div style=""font-family:arial;font-size:10pt"">Photos by Ken Ecarma, USC SSC</div>"
9.951684	123.962364	Tubigon	"<div><img src=""https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-prn2/1377384_10151886770592225_1553879098_n.jpg"" style=""width:259px""></div><div><BR>&nbsp;</div>Damaged hall<BR><div><BR>&nbsp;</div><div>Photo from <a href=""https://www.facebook.com/GMANewsCebu?directed_target_id=0"" target=""_blank"">GMA News Cebu</a></div>"
10.319479	123.904732	ActiveZone, Ayala Activity Center	"<img src=""https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-ash3/1378090_10152096441003814_1157194436_n.jpg"" style=""width:244px""><div><BR>The mall has since returned to full operation.&nbsp;</div><div><BR>&nbsp;</div><div>Credit goes to the rightful owner</div>"
10.338373	123.911301	Gaisano Country Mall	"<img src=""http://assets.rappler.com/7D60D544929C4CC898C4246A8D123D27/img/7E162E3A92264E9CA571B6DAD862CABF/earthquake-cebu-20131015-Cebu-Provincial-Government_7E162E3A92264E9CA571B6DAD862CABF.jpg"" style=""width:244px""><div><BR>&nbsp;</div><div>Photo from Cebu Provincial Government Facebook page</div>"
9.9117	124.096756	Sagbayan Municipal Hall	"<div><img src=""https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-prn2/1382889_10151885198167225_633665540_n.jpg"" style=""width:259px""></div><div><BR>&nbsp;</div>Damages to Municipal Hall<BR><div><BR>&nbsp;</div><div><span style=""color:rgb(51, 51, 51);font-size:13px;line-height:18px;background-color:rgb(255, 255, 255)"">&nbsp;Photo by Robert Poole</span></div>"
9.796354	123.792572	Loon Bridge	"<div><img src=""https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash4/1380241_10151884842562225_165095090_n.jpg"" style=""width:259px""></div><div>Unpassable</div><div><BR>&nbsp;</div>Photos<span style=""color:rgb(51, 51, 51);font-size:13px;line-height:18px;background-color:rgb(255, 255, 255)"">&nbsp;by Iris Cornito.</span>"
9.725227	123.874077	Abatan Bridge	"<div><img src=""https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash4/1380241_10151884842562225_165095090_n.jpg"" style=""width:259px""></div><div><BR>&nbsp;</div><div>Unpassable</div><div><BR>&nbsp;</div>Maribojoc 6336, Philippines<BR><div><BR>&nbsp;</div><div><span style=""color:rgb(51, 51, 51);font-size:13px;line-height:18px;background-color:rgb(255, 255, 255)"">Photo by Iris Cornito.</span></div>"
10.326066	123.899002	East West Cafe	"<div dir=""ltr""><img src=""https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-prn2/1378626_10202134669030257_421160630_n.jpg"" style=""width:259px""><BR><BR>Broken glass wall at East West, Cebu IT Park after the earthquake Photo by: Borgie Chan</div>"
10.319938	123.933571	Cebu Doctors University	"<img src=""https://pbs.twimg.com/media/BWk95LdCIAEkNjx.jpg:large"" style=""width:244px""><div><BR>&nbsp;</div><div>Photo by&nbsp;<a href=""https://twitter.com/psycharlotta19"" dir=""ltr"" style=""color:rgb(3, 133, 67);text-decoration:none;font-family:Arial, sans-serif;font-size:14px;line-height:18px;white-space:pre-wrap;background-color:rgb(245, 245, 245)"" target=""_blank""><span style=""color:rgb(103, 181, 142)"">@</span>psycharlotta19</a></div>"
10.311415	123.917824	SM City Cebu	"<div><img src=""http://i.cdn.turner.com/ireport/sm/prod/2013/10/15/WE01021056/3012039/IMG20131015105530jpg-3012039_p9.jpg""></div><div><BR>&nbsp;</div>Minor damages.<div><BR>&nbsp;</div><div>Photo from CNN iReport</div>"
10.294383	123.905617	GMC Building	"<div dir=""ltr"">Wall cracks and </div>"
9.64028	123.856567	Bohol Provincial Capitol	"<div dir=""ltr"">Major damage on western wall.</div>"
9.639211	123.855736	St. Joseph Cathedral	"<div dir=""ltr"">Major damage on wall of western wing, few minor damage on wall of eastern wing, substantial damage on belfry</div>"
9.641221	123.854874	HNU-Tagbilaran Main Building	"<div dir=""ltr"">Total collapse of fourth floor west facing wall </div>"
9.638228	123.856819	A.M. Torralba Street	"<div dir=""ltr"">Unpassable due collapsed cave</div>"
9.625545	123.86499	Our Lady of Assumption Church	"<div dir=""ltr"">Total collapse of the facade</div>"
9.663708	123.872223	three storey building	"<div dir=""ltr"">heavily damaged</div>"
9.634536	123.864113	National Fool Authority	"<div dir=""ltr"">cracks along the road side below National Fool Authority down to the rear of Fernandez Apartment, might cause landslide endangering several houses on the foreshore.</div>"
9.626645	123.871239	Borja Bridge	"<div dir=""ltr"">cracks on the access roads</div>"
10.310671	123.88961	Cebu Cherish School	"<img src=""https://dl.dropboxusercontent.com/u/4678943/earthquake%20oct13/1377446_10200689603904292_348083271_n.jpg""><img src=""https://dl.dropboxusercontent.com/u/4678943/earthquake%20oct13/1377446_10200689603904292_348083271_n.jpg""><div dir=""ltr""></div><div><img src=""https://dl.dropboxusercontent.com/u/4678943/earthquake%20oct13/1377446_10200689603904292_348083271_n.jpg""><BR>&nbsp;</div><div>Structural damage</div><div><BR>&nbsp;</div><div>Photo by Kim Beniga</div>"
9.949745	123.963371	Holy Cross Academy	"<div dir=""ltr"">Heavily damaged<BR>Source: Robert Bryan Mandin<BR>&nbsp;</div>"
9.725173	123.874077	Abatan River Bridge	"<div dir=""ltr"">Collapsed.<BR>Source: Robert Bryan Mandin<BR>&nbsp;</div>"
10.099605	123.638451	AB South Enterprises  - Carcar City	"Visible Structural Damage<BR><img src=""https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash4/1385829_10151801350776263_1514965823_n.jpg"" style=""width:242px"">"
9.8819	123.608002	San Miguel Archangel Parish - Argao	"Minor Damage<BR><img src=""https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn1/155730_10151801388361263_1834421397_n.jpg"" style=""width:242px"">"
9.881393	123.608788	Casa Real - Argao	"Portion of Roof Collapse<BR><div><img src=""https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-ash3/1383580_10151801388501263_2017327691_n.jpg"" style=""width:242px""></div>"
9.761294	123.534782	San Guillermo Parish  - Dalaguete	"Bell Tower Heavy Damage<div><img src=""https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-ash3/1380768_10151801403031263_1722951646_n.jpg"" style=""width:242px""></div>"
9.76159	123.531944	Dalaguete Musuem	"Big Crack Visible<div><BR>&nbsp;</div><div><img src=""https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-prn2/1385315_10151801418326263_2047390008_n.jpg"" style=""width:242px""></div>"
9.768738	123.53199	Dalaguete -No Water	"Most of Barangay of Dalaguete has no water.. the pipeline from the mountain source was busted.<BR>Photo from Michelle Angelie Jerezon Bejec Fb<BR><div><BR>&nbsp;</div><div><img src=""https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-frc3/1378331_10200691970490855_1876867846_n.jpg"" style=""width:242px""></div>"
10.00131	124.068604	U-Og Inabanga -No Water	
9.978318	124.050751	Inabanga Church	"Totally Damage<BR><div dir=""ltr""><img src=""https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash4/1390501_709583522404138_1180160571_n.jpg"" style=""font-size:10pt;width:242px""><BR>&nbsp;</div>"
10.326403	123.936256	Cebu International Convention Center	Collapse Ceilings<BR>Temporarily Close
9.825448	124.031525	Catigbian	"<div dir=""ltr"">No Water in Catigbian.</div>"
9.64574	123.449562	Boljoon	<span>Entire social welfare office was wiped out because<BR>of a tidal wave. Around 3 houses were also damaged because of the rocks<BR>from the Eli.</span><div><span><BR></span></div><div><span>via Milafel Dacanay</span></div>
9.738802	123.843918	Maribojoc	<span>via&nbsp;<span>Jeanne Rose Asur&nbsp;</span></span><div><span><BR></span></div><div><span>pls help MARIBOJOC they really need help especially<BR>in remote areas there (DOBDOB,DIPATLONG and STO.ROSARIO,BAYACABAC...they<BR>don't hav shelter and it's still raining n ds areas they're all<BR>wet..they hav a lot of children there...they need food,water and<BR>tent...pls help..god bless..</span></div>
9.848451	124.04303	Sr Sto Nino Parish of Baang, Catigbian, Bohol	"Altar has been damaged.&nbsp;<div><img src=""https://z-n.ak.fbcdn.net/sphotos-h.ak/hphotos-ak-ash4/p296x100/1378461_609491372422471_1948061315_n.jpg"" style=""width:242px""></div><div><BR>&nbsp;</div><div>Photo by:&nbsp;</div><h5 style=""font-size:14px;color:rgb(20, 24, 35);margin:0px;padding:0px;font-weight:normal;line-height:18px;max-width:480px;outline:none;background-color:rgb(255, 255, 255)""><span style=""font-weight:bold""><a href=""https://www.facebook.com/althafhe.llorente"" style=""color:rgb(20, 24, 35);text-decoration:none"" target=""_blank"">Aleta Hope Calacat Llorente</a></span>&nbsp;</h5>"
9.837626	123.817978	Tangnan Church...( Tangnan, Loon, Bohol)	"Heavy damage. Entrance damage. Walls on both sides partially collapsed.<div><BR>&nbsp;</div><div><img src=""https://z-n.ak.fbcdn.net/sphotos-d.ak/hphotos-ak-frc3/p480x480/1385970_625276904189949_404143972_n.jpg"" style=""width:242px""></div><div><BR>&nbsp;</div><div>Photo:&nbsp;</div><h5 style=""font-size:12px;color:rgb(51, 51, 51);margin:4px 51px 1px 0px;padding:0px;font-weight:normal;line-height:16px;background-color:rgb(255, 255, 255)""><span style=""color:rgb(137, 145, 156)""><a href=""https://www.facebook.com/marcrouen.meguillo"" style=""color:rgb(59, 89, 152);text-decoration:none"" target=""_blank"">Marc Rouen Meguillo</a></span></h5>"
9.861305	123.84819	Cuasi Church - (Cuasi, Loon, Bohol)	"Light-Moderate Damage. Cracks on walls and some parts collapsed.<div><img src=""https://z-n.ak.fbcdn.net/sphotos-e.ak/hphotos-ak-frc3/p480x480/1394779_625277947523178_1117236927_n.jpg"" style=""width:242px""></div><div><BR>&nbsp;</div><div>Photo:&nbsp;</div><h5 style=""font-size:12px;color:rgb(51, 51, 51);margin:4px 51px 1px 0px;padding:0px;font-weight:normal;line-height:16px;background-color:rgb(255, 255, 255)""><span style=""color:rgb(137, 145, 156)""><a href=""https://www.facebook.com/marcrouen.meguillo"" style=""color:rgb(59, 89, 152);text-decoration:none"" target=""_blank"">Marc Rouen Meguillo</a></span></h5>"
9.870099	123.894196	No Water in Calape	Calape is in need of Water.
9.852679	123.97419	Catigbian to Caimbang, San Isidro	"A landslide occurred in the road going to San Isidro from Catigbian via Caimbang.<div><img src=""https://z-n.ak.fbcdn.net/sphotos-a.ak/hphotos-ak-frc3/p480x480/1393585_669869659699594_2054125737_n.jpg"" style=""width:242px""></div><div><BR>&nbsp;</div><div>Photo by: Selyn Impas</div>"
9.837119	124.048431	Bagtic, Catigbian, Bohol	"<div dir=""ltr""><img src=""https://z-n.ak.fbcdn.net/sphotos-d.ak/hphotos-ak-frc3/p296x100/1379787_580812131956507_1119656376_n.jpg"" style=""font-size:10pt;width:242px"">Roads are impassable due to large cracks brought after the 7.2M quake. Areas can be accessed on foot.<BR><BR>&nbsp;</div><div dir=""ltr"">Photo:&nbsp;</div><a href=""https://www.facebook.com/gary.gementiza.75"" style=""color:rgb(20, 24, 35);text-decoration:none;font-weight:bold;font-size:14px;line-height:18px;background-color:rgb(255, 255, 255)"" target=""_blank"">Gary Gementiza</a>"
9.961401	124.024269	St. Michael the Archangel Parish	"<div><img src=""https://www.facebook.com/photo.php?fbid=226346954196367&amp;set=pb.100004631918129.-2207520000.1381972259.&amp;type=3&amp;theater""></div><div>&nbsp;</div><div>clarin church detroyed</div>"
9.741204	123.843987	Maribojoc	"""<span style=""color:rgb(51, 51, 51);line-height:17px;background-color:rgb(255, 255, 255)"">Kung knsa man mkreciv ani nga msg pls pls. Na.a nay kuryente sa ubang dapit. .pls pkitel sa gma or a.b.s nga isolated na ang maribojoc d na mi mkadung tagb or lo0n bkoz of landslyds and br0ken bridges.wla na mi pgka0n,tubg og ubng gamit.dghan kau patay dri we rily nid relief guds.maribojoc n0w is a ghost town.dugay man mu abot ang relief guds fr0m gov't ma0ng mangau lng mi tbng sa media.tnx Kung knsa man mkreciv ani nga msg pls pls. Na.a nay kuryente sa ubang dapit. .pls pkitel sa gma or a.b.s nga isolated na ang maribojoc d na mi mkadung tagb or lo0n bkoz of landslyds and br0ken bridges.wla na mi pgka0n,tubg og ubng gamit.dghan kau patay dri we rily nid relief guds.maribojoc n0w is a ghost town.dugay man mu abot ang relief guds fr0m gov't ma0ng mangau lng mi tbng sa media.tnx""</span><div><span style=""color:rgb(51, 51, 51);line-height:17px;background-color:rgb(255, 255, 255)""><BR></span></div><div><span style=""color:rgb(51, 51, 51);line-height:17px;background-color:rgb(255, 255, 255)"">-</span><a href=""https://www.facebook.com/pebzjava/posts/10151900527877381"" style=""font-size:10pt"" target=""_blank"">https://www.facebook.com/pebzjava/posts/10151900527877381</a></div>"
10.319598	123.972458	Pusok- Motumbo Lapu-Lapu City	"Photo By<BR>Fritz John Augosto Menguito<BR><img src=""https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-frc1/1167327_625257367526408_1690838351_o.jpg"" style=""width:242px"">"
10.311394	124.015289	Lapu-Lapu Monument	"Head of Lapulapu statue Crack<BR>Photo by Fritz John Augosto Menguito<BR><img src=""https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-frc3/1381903_626695837382561_1800194511_n.jpg"" style=""width:242px"">"
10.31076	124.015289	Magellan's Marker - Lapu-Lapu City	"<img src=""https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-prn2/1391960_626695850715893_953684157_n.jpg"" style=""width:242px"">Minor Damages<BR>Photo by Fritz John Augosto Menguito"
10.317231	123.890503	Cebu Provincial Capitol Building	"<div><font face=""arial"" size=""2"">Capitol Building with minor cracks.</font></div><div><font face=""arial"" size=""2""><BR></font></div><font face=""arial"" size=""2"">Reports from Cebu Provinicial Disaster Risk Reduction and Emergency Management&nbsp;</font><div><BR>&nbsp;</div>"
10.316819	123.890823	Legislative Building – with minor cracks	
